10.1177/1045389X211038697,2022,Measurement of the response time of magnetorheological fluids and ferrofluids based on the magnetic susceptibility response,31,Experimentation - Other than just evaluation of the ferrofluid itself,28,Computation  - Stability of the material and other,49,"Application - Digital Micro Fluids, Damping, Physics, Environmental Engineering",15.5,"The paper reports on the measurement of the response time of magnetorheological fluids and ferrofluids using magnetic susceptibility response."
10.1134/S1063776122120044,2022,Thermomagnetic Convection of a Ferrofluid in a Vertical Hydrodynamic Loop: Intensification of Heat Exchange in a Magnetic Field,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,46,Application - Application and/or implementation of Heat transfer,25.0,"The paper investigates the effect of a magnetic field on convective heat exchange in a ferrofluid within a vertical hydrodynamic loop."
10.1063/5.0090640,2022,Comment on Consistent hydrodynamics of ferrofluids (Phys. Fluids (2022) 34 (013319)),,,,,,,0.0,"This is a comment on a paper regarding the consistent hydrodynamics of ferrofluids."
10.3390/coatings12091129,2021,Nanomechanical concepts in magnetically guided systems to investigate the magnetic dipole effect on ferromagnetic flow past a vertical cone surface,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,20.5,"The paper investigates the magnetic dipole effect on ferromagnetic flow past a vertical cone surface using nanomechanical concepts."
10.1088/1742-6596/2103/1/012233,2021,Pulsating fields of a thin film in a static magnetic field under vertical vibrations,31,Experimentation - Other than just evaluation of the ferrofluid itself,28,Computation  - Stability of the material and other,22,"Computation - Computational Fluid Dynamics, CFD",9.5,"The paper examines the dynamics of a thin ferrofluid film under vertical vibrations in a static magnetic field."
10.1007/978-3-030-90948-2_21,2022,"Magnetic Fluids in Biosciences, Biotechnology and Environmental Technology",28,Computation  - Stability of the material and other,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,45,Application - Application and/or implementation of Flow,12.5,"The paper provides an overview of the applications of magnetic fluids in biosciences, biotechnology, and environmental technology."
10.1248/cpb.c21-00706,2022,Magnetic Field-Responsive Pulsatile Drug Release Using A Magnetic Fluid,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,38,Application - Using principles of magnetic Induction,12.0,"The paper investigates magnetic field-responsive pulsatile drug release using a magnetic fluid in a depot-type injection."
10.1038/s41598-021-03514-2,2021,Optimal ferrofluids for magnetic cooling devices,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,46,Application - Application and/or implementation of Heat transfer,14.0,"The paper studies the performance metrics and thermomagnetic cooling performance of various ferrite and metal-based ferrofluids."
10.1016/j.actaastro.2021.06.045,2021,Magnetic Positive Positioning: Toward the application in space propulsion,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,21.0,"The paper discusses the application of magnetic positive positioning for space propulsion using ferrofluids."
10.1109/Diagnostika55131.2022.9905104,2022,The dielectric spectroscopy of new generation of transformer oil Shell,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,10.5,"The paper presents dielectric spectroscopy results of structural changes in gas-to-liquid transformer oil-based ferrofluids."
10.1016/j.jmmm.2021.168134,2021,"Magnetic hyperthermia studies in magnetite ferrofluids based on bio-friendly oils extracted from Calophyllum inophyllum, Brassica juncea, Ricinus communis and Madhuca longifolia",28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,46,Application - Application and/or implementation of Heat transfer,14.0,"The paper studies the magnetic hyperthermia efficiency of magnetite ferrofluids based on bio-friendly oils."
10.5098/hmt.18.43,2022,MATHEMATICAL MODELING OF MHD FLOW OF HYBRID MICROPOLAR FERROFLUIDS ABOUT A SOLID SPHERE,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,10.0,"The paper mathematically models the MHD flow of hybrid micropolar ferrofluids about a solid sphere."
10.1016/j.jmmm.2021.167779,2021,Faraday rotation in ligand capped Fe3O4 nanoparticles – Experimental investigations for single scattering model,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,30,Application - Other applications not classified below,14.0,"The paper investigates Faraday rotation in ligand-capped Fe3O4 nanoparticles and attributes results to a single scattering model."
10.47836/pjst.29.3.42,2021,Magnetohydrodynamic flow and heat transfer over an exponentially stretching/shrinking sheet in ferrofluids,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,46,Application - Application and/or implementation of Heat transfer,15.0,"The paper analyzes magnetohydrodynamic flow and heat transfer over an exponentially stretching/shrinking sheet in ferrofluids."
10.1063/5.0059546,2021,Energy approach to calculation of forces acting on solid bodies in ferrofluids,31,Experimentation - Other than just evaluation of the ferrofluid itself,28,Computation  - Stability of the material and other,38,Application - Using principles of magnetic Induction,14.0,"The paper presents an energy approach to calculate forces acting on solid bodies in ferrofluids and verifies it numerically."
10.1515/9783110569636-018,2021,Magnetic field controlled behavior of magnetic gels studied using particle-based simulations,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,38,Application - Using principles of magnetic Induction,20.5,"The paper reviews particle-based simulation models for studying the magnetic field-controlled behavior of magnetic gels."
10.1093/gji/ggab230,2021,Explaining the large variability in empirical relationships between magnetic pore fabrics and pore space properties,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,27.0,"The paper explains the variability in empirical relationships between magnetic pore fabrics and pore space properties in ferrofluids."
10.1149/10701.19701ecst,2022,Effect of Throughflow on Marangoni Convection in Ferromagnetic Liquids with Variable Viscosity,28,Computation  - Stability of the material and other,45,Application - Application and/or implementation of Flow,31,Experimentation - Other than just evaluation of the ferrofluid itself,13.0,"The paper examines the effect of surface tension and vertical throughflow on Marangoni convection in ferromagnetic liquids."
10.1063/5.0059285,2021,Dynamic magnetic response of ferrofluids under a static electric field,31,Experimentation - Other than just evaluation of the ferrofluid itself,28,Computation  - Stability of the material and other,44,"Application - Geology, Oil-field recovery",16.0,"The paper investigates the dynamic magnetic response of ferrofluids under a static electric field and finds a susceptibility decrease."
10.1021/acsbiomaterials.1c00938,2021,Iron Oxide Nanoparticles: Physicochemical Characteristics and Historical Developments to Commercialization for Potential Technological Applications,28,Computation  - Stability of the material and other,40,"Application - Medical (Hyperthermia, Cancer treatment, Drug delivery, etc.)",33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,8.5,"The paper reviews the historical development and commercialization of iron oxide nanoparticles and ferrofluids for biomedical and industrial applications."
10.3390/s21165545,2021,Numerical investigation of ferrofluid preparation during in-vitro culture of cancer therapy for magnetic nanoparticle hyperthermia,31,Experimentation - Other than just evaluation of the ferrofluid itself,28,Computation  - Stability of the material and other,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,21.5,"The paper presents a numerical investigation of ferrofluid preparation and temperature evaluation for in-vitro magnetic nanoparticle hyperthermia."
10.1016/j.aej.2021.02.019,2021,Conductivity and energy change in Carreau nanofluid flow along with magnetic dipole and Darcy-Forchheimer relation,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,45,Application - Application and/or implementation of Flow,12.5,"The paper explores the bioconvection transport of Carreau nanofluid with magnetic dipole and nonlinear thermal radiation."
10.3389/feart.2021.759862,2021,Numerical Simulation Study of Tracking the Displacement Fronts and Enhancing Oil Recovery Based on Ferrofluid Flooding,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,18.0,"The paper presents a numerical simulation study of using ferrofluids for tracking displacement fronts and enhancing oil recovery."
10.1063/5.0067715,2021,Capillary flow of magnetic fluids with effect of hydrodynamic dispersion,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,45,Application - Application and/or implementation of Flow,15.0,"The paper theoretically studies the influence of shear-induced dispersion on the rheological response of a magnetic suspension in capillary flow."
10.1016/j.physb.2021.412970,2021,RF induction heating and in-vitro study of citrate functionalized Zr-substituted Fe3O4 nanoparticles with human lung adenocarcinoma (A549) cell,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,14.5,"The paper studies the RF induction heating and in-vitro biocompatibility of citrate-functionalized Zr-substituted Fe3O4 nanoparticles."
10.1115/1.4050411,2021,Thermal Transport in Laminar Convective Flow of Ferrofluids in the Presence of External Magnetic Field,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,46,Application - Application and/or implementation of Heat transfer,20.0,"The paper numerically investigates the effect of an external magnetic field on laminar convective flow and heat transfer of ferrofluids."
10.1109/TMAG.2021.3096210,2021,Experimental Study on the Leak Mechanism of the Ferrofluid Seal in a Water Environment,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,46,Application - Application and/or implementation of Heat transfer,13.0,"The paper experimentally studies the leak mechanism of ferrofluid seals in a water environment."
10.1002/adfm.202100178,2021,Tunable Superparamagnetic Ring (tSPRing) for Droplet Manipulation,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,29,"Computation - Magnetic droplets, Spin of droplet",15.0,"The paper presents a tunable superparamagnetic ring (tSPRing) made of ferrofluid for manipulating water droplets."
10.1115/HT2021-63795,2021,Characterizing heat transfer enhancement in ferrofluid 2-d channel flows using mixing numbers,46,Application - Application and/or implementation of Heat transfer,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,22.0,"Ferrofluid channel flows have been used for many noninvasive flow manipulation applications, including drug-delivery, heat transfer enhancement, mixing enhancement, etc. Heat transfer enhancement is one of the most coveted outcomes from novel cooling systems employed for electronic cooling. While using Ferrofluids for heat transfer enhancement, the external magnetic field usually induces Kelvin Body Force, which causes the ferrofluid to swirl or 'mix'. This mixing process causes extra convection over what is induced through fluid inertia and is responsible for heat transfer enhancement. In order to understand the phenomenon of heat transfer enhancement, it would be logical to view it from the perspective of mixing enhancement. Moreover, channel flows are most common in liquid cooling of electronics equipment, and hence such a fundamental understanding of synergies between mixing and heat transfer enhancement can help pose design rules for advanced cooling configuration for electronics cooling. In this work, a Ferrofluid channel flow is analyzed in the presence of an external magnetic field. A 2-D 90° bend channel ferrofluid flow is considered, with a significant length scale of 0.01 m, where two external current-carrying wires provide an external magnetic field. An external inward heat flux of 1000 W/m2 is applied on the walls of the channel. The channel flow is studied numerically by varying different parameters relating to the external magnetic field and flow conditions. The ferrofluid used is considered magnetite based on water as the carrier fluid, and the properties of which are modeled using appropriate mixture models for nanofluids. The mixing induced in the flow is characterized by using two different mixing numbers based on the flow velocity. This type of characterization is analogous to characterizing flow turbulence. The heat transfer enhancement is characterized using Nusselt numbers. These non-dimensional numbers (mixing) are studied in congruence with the Nusselt number to understand the relationship between the mixing and heat transfer and draw comparative inferences with flow conditions without heat transfer enhancement. Finally, conclusions are drawn between the mixing & heat transfer intensification at local and global levels and choosing the apposite mixing numbers to characterize heat transfer enhancement. Copyright © 2021 by ASME","The paper characterizes heat transfer enhancement in ferrofluid 2-D channel flows using mixing numbers."
,2021,Nanomaterials in Cancer Therapy – a Model Experiment for Chemistry Education,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,40,"Application - Medical (Hyperthermia, Cancer treatment, Drug delivery, etc.)",24.5,"With the continuing COVID-19 situation, science has moved closer to the focus of society, with research into new vaccines and therapeutic options being the central focus. It seems therefore appropriate to tak e up this current interest in science and medicine, which has been intensified by media, and to address medical topics in STEM lessons to motivate students [1]. Beyond COVID-19, however, research continues into many areas such as cancer or anti-inflammatory strategies [2]. A promising approach for the treatment of both examples (and many more) is related to nanotechnology. Nanomaterials can be used as a transport system for active ingredients and transport them more specifically to the location where they are intended to work. It is therefore k nown as ""drug delivery"" or ""drug targeting"" [2,3]. But the nanomaterial itself can also be used as an active ingredient or adjuvant for a therapy. Magnetite nanoparticles (Fe3O4) are an important material for both approaches. Due to their outstanding magnetic properties, their good biocompatibility and good availability, they are subject of many research projects and offer great potential for modern medical solutions either as part of a carrier system or, for example, to induce heat to damage cancer cells [4]. The synthesis of magnetite nanoparticles with educational means is already sufficiently documented and ferrofluids are already available for purchase at low cost on the Internet. This results in the potential combination of medicine and nanotechnology, which provides a wide range of learning opportunities for STEM education. In this contribution will be shown how magnetite nanoparticl es can be synthesized with simple school chemicals and stabilized as ferrofluids. Subsequently, the ferrofluid will be used in a model experiment to illustrate the hypothermic treatment of tumor cells and first practical experiences with students in the student laboratory will be presented. © 2021, Pixel Associazione. All rights reserved.","The paper presents a model experiment for chemistry education on nanomaterials in cancer therapy, involving the synthesis of magnetite nanoparticles and ferrofluids."
10.36336/akustika2020378,2020,Influence of magnetic nanoparticles on acoustic attenuation in liquids; [Vplyv magnetických nanočastíc na akustický útlm v kvapalinách],28,Computation  - Stability of the material and other,46,Application - Application and/or implementation of Heat transfer,49,"Application - Digital Micro Fluids, Damping, Physics, Environmental Engineering",9.0,"Magnetic fluids with nanoparticles dispersed in water or oils offer attractive applications in biomedicine and industry. Bio-compatible magnetic fluids are used for diagnostics and therapy in medical applications, in pharmacy, and biosensors. Application of ferrofluids is expanding into energy conservation, faster and efficient cooling, and hence better performance in a wide variety of practical applications (in heat exchangers, mainly in micro-cooling systems). For the study of the influence of an external magnetic field on the aggregation processes of magnetic nanoparticles in magnetic fluids, acoustic spectroscopy was used. The jump changes of the magnetic flux density at various temperatures influenced the acoustic attenuation. The measured changes were results of nano-particle aggregations into new structures. © 2020, Studio D - akustika s. r. o.. All rights reserved.","The paper investigates the influence of magnetic nanoparticles on acoustic attenuation in liquids using acoustic spectroscopy."
10.1016/j.matchemphys.2021.124476,2021,Optimization of cobalt concentration for improved magnetic characteristics and stability of CoxFe3-xO4 mixed ferrite nanomagnetic fluids,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,29,"Computation - Magnetic droplets, Spin of droplet",23.5,"The present work reports the preparation of stable kerosene-based nanomagnetic fluids (NMFs) with CoxFe3-xO4magnetic nanoparticle dispersion. The CoxFe3-xO4 (0.8≤x ≤ 0) magnetic nanoparticles dispersed NMFs have been synthesized by a wet chemical method. The effect of cobalt concentration variation on magnetic properties has been probed in detail. The anisotropy and magnetic properties are significantly dependent on the concentration of the cobalt which has been investigated by room temperature dc magnetic measurement (M-H). The M-H plot indicates that the optimized concentration of the cobalt in the system leads to an increase in the saturation magnetization of the NMFs from 43.87 emu/g to 61.78 emu/g at an optimized concentration (x = 0.2). This can be correlated to the distribution of cations on tetrahedral and octahedral sites. A 24% Cobalt (Co2+) substitution from tetrahedral sites in place of Fe3+ ions increases the exchange interaction among tetrahedral and octahedral sites resulting in improvement in the magnetic performance of the NMFs. Although, after the critical concentration (>0.2) of Cobalt doping, the net exchange interaction decreases which result in a lowering of magnetic saturation for the higher concentration of Cobalt doping. Further, the structural properties of these fluids have been investigated by the X-ray diffraction (XRD) technique. The cation distribution of XRD patterns has been identified by the Le Bail Rietveld refinement technique that confirms the single cubic spinel phase belonging to the Fd-3m space group. The structural distribution correlated with the magnetic properties indicates that the variation in the composition of the mixed ferrites systems significantly affects the magnetic behavior. The optimized concentration of doping helps in improving the performance of NMFs which is a key bottleneck in the development of NMF applications such as biomedical, thermoelectric, EMI shielding, and spintronics. © 2021 Elsevier B.V.","The paper optimizes cobalt concentration in CoxFe3-xO4 mixed ferrite nanomagnetic fluids for improved magnetic characteristics and stability."
10.1007/978-3-030-60473-8_3,2021,Collective Magnetic Behaviour,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,15.0,"The mechanisms responsible for magnetic interaction between nanoparticles are described and modelled in the previous chapter of this book. Here, the collective superspin glass state resulting from such interaction is discussed, using a collection of experimental results. Superspin glasses display qualitatively similar dynamical magnetic properties as canonical spin glasses, including ageing, memory and rejuvenation phenomena. In the Introduction, the dynamical properties of spin and superspin glasses are illustrated and contrasted. These properties are discussed in more detail in Case studies, taking into account the nanoparticle concentration, size and size distribution, using results from studies of ferrofluids and compacts of γ-Fe2O3 particles. The Outlook section illustrates recent findings suggesting that the temperature dependence of the low-field isothermal remanent magnetization (IRM) and magnetization as a function of magnetic field (hysteresis or M-H) curves of superspin glasses include information on the superspin dimensionality and magnetic anisotropy. The possibility to engineer nanocomposites with tailored magnetic interaction and anisotropy is also discussed. © 2021, Springer Nature Switzerland AG.","The chapter discusses the collective magnetic behavior of nanoparticles, including superspin glass states in ferrofluids."
10.1007/s10973-020-09372-w,2021,"Influence of base fluid, temperature, and concentration on the thermophysical properties of hybrid nanofluids of alumina–ferrofluid: experimental data, modeling through enhanced ANN, ANFIS, and curve fitting",28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,23.0,"Recently, the suspension of hybrid nanoparticles in conventional fluids has been investigated as a technique for improving the thermophysical properties of nanofluids. The dearth of documentation on the trio influence of volume concentration, base fluid, and temperature on the electrical conductivity and viscosity of hybrid alumina–ferrofluids [Al2O3–Fe2O3 (25:75 mass%)] has led to this study. The effective viscosity and electrical conductivity of the deionized water (DW)-based and ethylene glycol (EG)–DW-based (50:50 vol%) hybrid alumina–ferrofluids were measured at temperatures of 20–50 °C and volume concentrations of 0.05–0.75%. Based on the importance of soft computing methods to engineers, adaptive neuro-fuzzy inference system (ANFIS) and artificial neural network (ANN) were used for predicting the relative viscosity and electrical conductivity of the two types of hybrid ferrofluids. The measured data for viscosity and electrical conductivity were used in the modeling. Model performances were evaluated using the root mean squared error index. Viscosity was enhanced by 3.23–43.64% and 2.79–49.38%, while electrical conductivity was increased by 163.37–1692.16% and 717.14–7618.89% for the DW- and EG–DIW-based hybrid ferrofluids, respectively, compared with the respective base fluids. Increasing volume concentration augmented the viscosity and electrical conductivity of all the hybrid alumina–ferrofluids, whereas a rise in temperature enhanced their electrical conductivity and detracted the viscosity. DW-based hybrid alumina–ferrofluid was observed to have a lower viscosity and higher electrical conductivity than the EG–DW-based counterpart. The results showed that the optimum ANN and ANFIS models have a maximum error of less than 4.5% and 3.9% for relative viscosity and electrical conductivity, respectively, which were lower than those proposed using regression analysis. With the hybrid alumina–ferrofluids possessing a lower viscosity relative to single-particle ferrofluids, they are recommended for engineering application. © 2020, Akadémiai Kiadó, Budapest, Hungary.","The paper investigates the influence of base fluid, temperature, and concentration on the thermophysical properties of hybrid alumina-ferrofluids using ANN and ANFIS modeling."
10.1140/epje/s10189-021-00015-y,2021,Effective fields in magnetic colloids and features of their magnetization kinetics,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,17.5,"Abstract: We present results of magnetization and magnetic susceptibility dependence investigations performed for undecane-based ferrofluids with dominant of Brownian relaxation for particles. A robust and effective method of fine particle size characterization is presented. It is based on the core–shell model and the analysis of the dependence of saturation magnetization on particle concentration. A novel advantage method has been used as a straightforward way to determine the concentration dependence of the effective field related to particle interaction that was calculated from the experimentally obtained concentration dependence of low field susceptibility. The computed relationship is compared with the concentration dependences of effective fields derived from several well-known theoretical models. We present some peculiarities of the real part of dynamic magnetic susceptibility on temperature. Investigated features are defined both by the magnetic state of fine particles and by crystallization of carrier at the liquid to a solid phase transition. For the first time, the dependence of the magnetization relaxation time on the colloidal particle concentration and the magnitude of bias DC magnetic field was investigated experimentally. Results are in good agreement with theoretical predictions for moderate concentration and significantly differs for concentration greater 7 vol%. It is concluded that this effect can be related either to the enhanced particle interaction or to the transition of some particles from superparamagnetic to a ferromagnetic state. These predictions are verified through the calculation in terms of Cole–Cole diagrams methods. Graphic Abstract: [Figure not available: see fulltext.]. © 2021, The Author(s), under exclusive licence to EDP Sciences, SIF and Springer-Verlag GmbH Germany, part of Springer Nature.","The paper investigates effective fields and magnetization kinetics in magnetic colloids (ferrofluids)."
10.1016/j.trac.2021.116232,2021,Ferrofluids-based microextraction systems to process organic and inorganic targets: The state-of-the-art advances and applications,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,14.5,"The advancement of smart materials has substantially affected the sample preparation techniques. Recently, different smart materials like carbon-based materials, magnetic nanoparticles, and ferrofluids have been used to separate analytes from different matrices. Among these, ferrofluids have attracted considerable attention due to their liquidity and magnetic controllability, facilitating their recovery during the extraction process. Ferrofluids are dispersions of magnetic powders in a carrier liquid with a great magnetic response. Ferrofluid can be moved with the help of positioning and strength of a magnetic field. So, the fluid can be positioned at the desired point very precisely. This review offers a comprehensive discussion of the modern trends in ferrofluid-based microextraction techniques from the introduction of ferrofluids as an extractant (2010) to 2020. Also, the challenges faced by each method have been investigated. This review details the essential factors in the synthesis of ferrofluids. Finally, the challenges and outlooks of ferrofluids are outlined. © 2021 Elsevier B.V.","The paper reviews ferrofluids-based microextraction systems for processing organic and inorganic targets."
10.1088/1361-6463/abbeb6,2021,Controllability of ferrofluids' dielectric spectrum by means of external electric forces,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,20.5,"A broadband dielectric response of ferrofluids can be effectively controlled by application of an external magnetic field. The interaction of magnetic nanoparticles with magnetic forces and the resulting structural changes in the ferrofluids may tune their dielectric spectra. In this paper, we present an experimental study on the controllability of a dielectric spectrum of Mn-Zn ferrite transformer oil-based ferrofluid by means of a static electric field generated by a direct current (DC) bias voltage. Two experimental configurations of the DC bias voltage are applied. The spectrum of a complex permittivity measured in the frequency range from 1 mHz up to 200 kHz is firstly studied under an internal DC bias voltage applied on the electrodes of a measuring capacitor. Then, the sensitivity of the dielectric spectrum to the external DC bias voltage applied on an external pair of electrodes outside the measuring capacitor is investigated. It is found that the increasing internal DC bias voltage significantly shifts the whole dielectric spectrum to lower frequencies and gives rise to higher permittivity values. The external DC bias voltage is remarkably less capable of such tuning. The obtained dielectric spectra are described by a fitting function composed of Havriliak-Negami and conductivity terms. The fitting parameters are compared in the analysis of the two DC bias voltage effects. An interfacial polarization on the nanoparticles is considered to dominate the dielectric spectrum. The aggregation of nanoparticles due to the induced electric polarization and the acting electric forces is discussed as a primary reason of the changes in the dielectric spectra. The DC bias voltage-tunable dielectric spectrum thus complements the controllability of ferrofluids by external forces and may open a new avenue of research and applications in electrical engineering. © 2020 IOP Publishing Ltd.","The paper experimentally studies the controllability of ferrofluids' dielectric spectrum using external electric forces."
10.1088/1361-6463/abb8fd,2021,Magneto-optical transmission in magnetic nanoparticle suspensions for different optical applications: A review,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,24,"Modelling - Magneto-optical, Dipole, Strain energy, Susceptibility etc.",12.0,"Recently, the magneto-optical properties of magnetic nanofluids have received increasing attention due to their wide range of applications in solar energy conversions and also as smart fluids in tunable photonic devices, optical switch, optical fiber sensor, etc. This review discusses up-to-date developments in magneto-optical transmission in ferrofluids. The magnetic nanoparticle would undergo various structural transitions under external magnetic field, including chainlike formation and lateral coalescence which, in turn, leads to various interesting light transmission phenomena. It is thus possible to alter the properties of the transmitted light by adjusting the orientation of the magnetic field with respect to that of the incident light. The polarization direction of light has a negligible effect on the magneto-optical transmission while light passing along the magnetic field. However, it makes a significant difference for light normal to the field direction. These characteristics are comprehensively reviewed, and their potential applications are presented. It is supposed to provide a general view on the research trends, existing problems and future work for the investigation of magneto-optical transmission in magnetic nanofluids.  © 2020 IOP Publishing Ltd.","The paper reviews magneto-optical transmission in magnetic nanoparticle suspensions (ferrofluids) and their applications."
10.3390/cancers12123525,2020,Magnetic particles for ctc enrichment,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,11.5,"Here, we review the characteristics and synthesis of magnetic nanoparticles (MNPs) and place these in the context of their usage in the immunomagnetic enrichment of Circulating Tumor Cells (CTCs). The importance of the different characteristics is explained, the need for a very specific enrichment is emphasized and different (commercial) magnetic separation techniques are shown. As the specificity of an MNP is in a large part dependent on the antibody coated onto the particle, different strategies in the coupling of specific antibodies as well as an overview of the available antibodies is given. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","The paper reviews magnetic particles for Circulating Tumor Cell (CTC) enrichment."
,2021,Viscoelastic moduli of homogeneous ferrofluids,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,22,"Computation - Computational Fluid Dynamics, CFD",5.5,"We propose a stochastic method to determine the viscosity and viscoelastic modulus of colloidal magnetic fluids. The predicted static viscosity yields the trends of the experiments as a function of the volume concentration of particles. © 2021, Publishing House of the Romanian Academy. All rights reserved.","The paper proposes a stochastic method to determine the viscosity and viscoelastic modulus of homogeneous ferrofluids."
10.1016/j.jmmm.2020.167490,2021,Influence of local particle concentration gradient forces on the flow-mediated mass transport in a numerical model of magnetic drug targeting,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,22,"Computation - Computational Fluid Dynamics, CFD",29.5,"Magnetic nanoparticles have been widely applied in the nanomedicine field: therapies based on magnetic drug targeting have shown promising results towards the improvement of the current state of the art of medical treatments. Particles interaction with their carrying flow or the surrounding tissues still needs to be completely understood, as well as the mechanisms underlying interparticle interactions. These interactions can potentially promote particles aggregation in the fluid doman and therefore influence the therapy outcome. This study presents a numerical model to describe particles magnetohydrodynamics in a realistic setup for magnetic drug targeting. The focus is a quantitative analysis of the contribution of the local ferrofluid concentration gradients to the magnetic fluid volume force, as well as an investigation on the dependence of the magnetic fluid volume force on particles diameter and ferrofluid concentration. The results show that the main contribution to the magnetic fluid volume force is the magnetic field gradients term. However, the concentration gradients term ranges in the same order of magnitude and therefore cannot be neglected in the force formulation. In addition, the molar concentration distribution has been found to change with different force formulations and with different values of the molar influx too. The model outlines that the magnetic fluid volume force increases with the particle diameter and the ferrofluid concentration. However, both relationships are not linear, but more complex. The described approach proves to be versatile and further applicable to more complex geometries and scenarios. In addition, the outcome and the achievements of the presented numerical model provide for the first time insights into the role of the local ferrofluid concentration gradients in the determination of the magnetic fluid volume force and represent a starting point for further investigations of the mechanisms underlying the flow-mediated ferrofluid mass transport. © 2020 Elsevier B.V.","The paper presents a numerical model to investigate the influence of local particle concentration gradient forces on flow-mediated mass transport in magnetic drug targeting."
